1, none, tectonic:alpine_meadow, MONSTER, minecraft:spider, 80, 4, 4
1003, none, nyctophobia:haunted_lakes, MONSTER, minecraft:creeper, 80, 4, 4
1004, none, nyctophobia:haunted_lakes, MONSTER, minecraft:slime, 80, 4, 4
1005, none, nyctophobia:haunted_lakes, MONSTER, minecraft:enderman, 5, 1, 4
1006, none, nyctophobia:haunted_lakes, MONSTER, minecraft:witch, 5, 1, 1
1007, none, nyctophobia:haunted_lakes, CREATURE, minecraft:fox, 10, 2, 3
1008, none, nyctophobia:haunted_lakes, CREATURE, minecraft:wolf, 10, 3, 5
1009, none, nyctophobia:haunted_lakes, CREATURE, minecraft:sheep, 10, 3, 5
1010, none, nyctophobia:haunted_lakes, CREATURE, minecraft:pig, 10, 3, 5
1011, none, nyctophobia:haunted_lakes, AMBIENT, minecraft:bat, 10, 8, 8
1012, none, nyctophobia:haunted_lakes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1013, none, biomesoplenty:highland, MONSTER, minecraft:spider, 80, 4, 4
1014, none, biomesoplenty:highland, MONSTER, minecraft:zombie, 80, 4, 4
1015, none, biomesoplenty:highland, MONSTER, minecraft:zombie_villager, 10, 1, 1
1016, none, biomesoplenty:highland, MONSTER, minecraft:skeleton, 80, 4, 4
1017, none, biomesoplenty:highland, MONSTER, minecraft:creeper, 80, 4, 4
1018, none, biomesoplenty:highland, MONSTER, minecraft:slime, 80, 4, 4
1019, none, biomesoplenty:highland, MONSTER, minecraft:enderman, 5, 1, 4
1020, none, biomesoplenty:highland, MONSTER, minecraft:witch, 5, 1, 1
1021, none, biomesoplenty:highland, CREATURE, minecraft:sheep, 12, 4, 4
1022, none, biomesoplenty:highland, CREATURE, minecraft:pig, 10, 4, 4
1023, none, biomesoplenty:highland, CREATURE, minecraft:chicken, 10, 4, 4
1024, none, biomesoplenty:highland, CREATURE, minecraft:cow, 10, 4, 4
1025, none, biomesoplenty:highland, CREATURE, minecraft:goat, 10, 4, 6
1026, none, biomesoplenty:highland, CREATURE, horse_colors:donkey, 10, 1, 3
1027, none, biomesoplenty:highland, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
1028, none, biomesoplenty:highland, AMBIENT, minecraft:bat, 10, 8, 8
1029, none, biomesoplenty:highland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1030, none, biomesoplenty:highland, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1031, none, minecraft:ice_spikes, MONSTER, minecraft:spider, 80, 4, 4
1032, none, minecraft:ice_spikes, MONSTER, minecraft:zombie, 80, 4, 4
1033, none, minecraft:ice_spikes, MONSTER, minecraft:zombie_villager, 10, 1, 1
1034, none, minecraft:ice_spikes, MONSTER, minecraft:skeleton, 20, 4, 4
1035, none, minecraft:ice_spikes, MONSTER, minecraft:creeper, 80, 4, 4
1036, none, minecraft:ice_spikes, MONSTER, minecraft:slime, 80, 4, 4
1037, none, minecraft:ice_spikes, MONSTER, minecraft:enderman, 5, 1, 4
1038, none, minecraft:ice_spikes, MONSTER, minecraft:witch, 5, 1, 1
1039, none, minecraft:ice_spikes, MONSTER, minecraft:stray, 80, 4, 4
1040, none, minecraft:ice_spikes, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1041, none, minecraft:ice_spikes, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1042, none, minecraft:ice_spikes, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1043, none, minecraft:ice_spikes, MONSTER, enderzoology:enderminy, 30, 4, 4
1044, none, minecraft:ice_spikes, MONSTER, enderzoology:wither_witch, 10, 1, 1
1045, none, minecraft:ice_spikes, CREATURE, minecraft:rabbit, 10, 2, 3
1046, none, minecraft:ice_spikes, CREATURE, minecraft:polar_bear, 10, 1, 2
1047, none, minecraft:ice_spikes, CREATURE, species:limpet, 10, 1, 1
1048, none, minecraft:ice_spikes, CREATURE, enderzoology:owl, 10, 2, 3
1049, none, minecraft:ice_spikes, CREATURE, snuffles:snuffle, 10, 4, 4
1050, none, minecraft:ice_spikes, AMBIENT, minecraft:bat, 10, 8, 8
1051, none, minecraft:ice_spikes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1052, none, minecraft:ice_spikes, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1053, none, tectonic:icy_cliffs, MONSTER, minecraft:spider, 80, 4, 4
1054, none, tectonic:icy_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1055, none, tectonic:icy_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
1056, none, tectonic:icy_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1057, none, tectonic:icy_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1058, none, tectonic:icy_cliffs, MONSTER, minecraft:slime, 80, 4, 4
1059, none, tectonic:icy_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
1060, none, tectonic:icy_cliffs, MONSTER, minecraft:witch, 5, 1, 1
1061, none, tectonic:icy_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1062, none, tectonic:icy_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1063, none, tectonic:icy_river, MONSTER, minecraft:spider, 80, 4, 4
1064, none, tectonic:icy_river, MONSTER, minecraft:zombie, 80, 4, 4
1065, none, tectonic:icy_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1066, none, tectonic:icy_river, MONSTER, minecraft:skeleton, 80, 4, 4
1067, none, tectonic:icy_river, MONSTER, minecraft:creeper, 80, 4, 4
1068, none, tectonic:icy_river, MONSTER, minecraft:slime, 80, 4, 4
1069, none, tectonic:icy_river, MONSTER, minecraft:enderman, 5, 1, 4
1070, none, tectonic:icy_river, MONSTER, minecraft:witch, 5, 1, 1
1071, none, tectonic:icy_river, MONSTER, minecraft:drowned, 80, 1, 1
1072, none, tectonic:icy_river, AMBIENT, minecraft:bat, 10, 8, 8
1073, none, tectonic:icy_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1074, none, tectonic:icy_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
1075, none, tectonic:icy_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1076, none, tectonic:island, MONSTER, minecraft:spider, 80, 4, 4
1077, none, tectonic:island, MONSTER, minecraft:zombie, 80, 4, 4
1078, none, tectonic:island, MONSTER, minecraft:zombie_villager, 10, 1, 1
1079, none, tectonic:island, MONSTER, minecraft:skeleton, 80, 4, 4
1080, none, tectonic:island, MONSTER, minecraft:creeper, 80, 4, 4
1081, none, tectonic:island, MONSTER, minecraft:slime, 80, 4, 4
1082, none, tectonic:island, MONSTER, minecraft:enderman, 5, 1, 4
1083, none, tectonic:island, MONSTER, minecraft:witch, 5, 1, 1
1084, none, tectonic:island, CREATURE, minecraft:sheep, 12, 4, 4
1085, none, tectonic:island, CREATURE, minecraft:pig, 10, 4, 4
1086, none, tectonic:island, CREATURE, minecraft:chicken, 10, 4, 4
1087, none, tectonic:island, CREATURE, minecraft:cow, 10, 4, 4
1088, none, tectonic:island, AMBIENT, minecraft:bat, 10, 8, 8
1089, none, tectonic:island, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1090, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:spider, 80, 4, 4
1091, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1092, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
1093, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1094, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1095, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:slime, 80, 4, 4
1096, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
1097, extreme_hills, biomesoplenty:jade_cliffs, MONSTER, minecraft:witch, 5, 1, 1
1098, extreme_hills, biomesoplenty:jade_cliffs, CREATURE, minecraft:sheep, 12, 4, 4
1099, extreme_hills, biomesoplenty:jade_cliffs, CREATURE, minecraft:pig, 10, 4, 4
1100, extreme_hills, biomesoplenty:jade_cliffs, CREATURE, minecraft:chicken, 10, 4, 4
1101, extreme_hills, biomesoplenty:jade_cliffs, CREATURE, minecraft:cow, 10, 4, 4
1102, extreme_hills, biomesoplenty:jade_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1103, extreme_hills, biomesoplenty:jade_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1104, extreme_hills, biomesoplenty:jade_cliffs, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1105, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:spider, 80, 4, 4
1106, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie, 80, 4, 4
1107, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
1108, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
1109, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:creeper, 80, 4, 4
1110, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:slime, 80, 4, 4
1111, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:enderman, 5, 1, 4
1112, extreme_hills, minecraft:jagged_peaks, MONSTER, minecraft:witch, 5, 1, 1
1113, extreme_hills, minecraft:jagged_peaks, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1114, extreme_hills, minecraft:jagged_peaks, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1115, extreme_hills, minecraft:jagged_peaks, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1116, extreme_hills, minecraft:jagged_peaks, MONSTER, enderzoology:enderminy, 30, 4, 4
1117, extreme_hills, minecraft:jagged_peaks, MONSTER, enderzoology:wither_witch, 10, 1, 1
1118, extreme_hills, minecraft:jagged_peaks, CREATURE, minecraft:goat, 10, 1, 3
1119, extreme_hills, minecraft:jagged_peaks, CREATURE, species:limpet, 10, 1, 1
1120, extreme_hills, minecraft:jagged_peaks, AMBIENT, minecraft:bat, 10, 8, 8
1121, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1122, extreme_hills, minecraft:jagged_peaks, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1123, jungle, minecraft:jungle, MONSTER, minecraft:spider, 80, 4, 4
1124, jungle, minecraft:jungle, MONSTER, minecraft:zombie, 80, 4, 4
1125, jungle, minecraft:jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
1126, jungle, minecraft:jungle, MONSTER, minecraft:skeleton, 80, 4, 4
1127, jungle, minecraft:jungle, MONSTER, minecraft:creeper, 80, 4, 4
1128, jungle, minecraft:jungle, MONSTER, minecraft:slime, 80, 4, 4
1129, jungle, minecraft:jungle, MONSTER, minecraft:enderman, 5, 1, 4
1130, jungle, minecraft:jungle, MONSTER, minecraft:witch, 5, 1, 1
1131, jungle, minecraft:jungle, MONSTER, minecraft:ocelot, 10, 1, 3
1132, jungle, minecraft:jungle, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1133, jungle, minecraft:jungle, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1134, jungle, minecraft:jungle, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1135, jungle, minecraft:jungle, MONSTER, enderzoology:enderminy, 30, 4, 4
1136, jungle, minecraft:jungle, MONSTER, enderzoology:wither_witch, 10, 1, 1
1137, jungle, minecraft:jungle, CREATURE, minecraft:sheep, 12, 4, 4
1138, jungle, minecraft:jungle, CREATURE, minecraft:pig, 10, 4, 4
1139, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1140, jungle, minecraft:jungle, CREATURE, minecraft:cow, 10, 4, 4
1141, jungle, minecraft:jungle, CREATURE, minecraft:chicken, 10, 4, 4
1142, jungle, minecraft:jungle, CREATURE, minecraft:parrot, 40, 1, 2
1143, jungle, minecraft:jungle, CREATURE, minecraft:panda, 10, 1, 2
1144, jungle, minecraft:jungle, CREATURE, species:limpet, 10, 1, 1
1145, jungle, minecraft:jungle, AMBIENT, minecraft:bat, 10, 8, 8
1146, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1147, jungle, minecraft:jungle, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1148, none, tectonic:lagoon, MONSTER, minecraft:drowned, 10, 1, 1
1149, none, tectonic:lagoon, MONSTER, minecraft:spider, 80, 4, 4
1150, none, tectonic:lagoon, MONSTER, minecraft:zombie, 80, 4, 4
1151, none, tectonic:lagoon, MONSTER, minecraft:zombie_villager, 10, 1, 1
1152, none, tectonic:lagoon, MONSTER, minecraft:skeleton, 80, 4, 4
1153, none, tectonic:lagoon, MONSTER, minecraft:creeper, 80, 4, 4
1154, none, tectonic:lagoon, MONSTER, minecraft:slime, 80, 4, 4
1155, none, tectonic:lagoon, MONSTER, minecraft:enderman, 5, 1, 4
1156, none, tectonic:lagoon, MONSTER, minecraft:witch, 5, 1, 1
1157, none, tectonic:lagoon, AMBIENT, minecraft:bat, 10, 8, 8
1158, none, tectonic:lagoon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1159, none, tectonic:lagoon, WATER_CREATURE, minecraft:squid, 10, 4, 4
1160, none, tectonic:lagoon, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1161, none, tectonic:lagoon, WATER_AMBIENT, minecraft:pufferfish, 15, 1, 3
1162, none, tectonic:lagoon, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1163, none, tectonic:lantern_river, MONSTER, minecraft:spider, 80, 4, 4
1164, none, tectonic:lantern_river, MONSTER, minecraft:zombie, 80, 4, 4
1165, none, tectonic:lantern_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1166, none, tectonic:lantern_river, MONSTER, minecraft:skeleton, 80, 4, 4
1167, none, tectonic:lantern_river, MONSTER, minecraft:creeper, 80, 4, 4
1168, none, tectonic:lantern_river, MONSTER, minecraft:slime, 80, 4, 4
1169, none, tectonic:lantern_river, MONSTER, minecraft:enderman, 5, 1, 4
1170, none, tectonic:lantern_river, MONSTER, minecraft:witch, 5, 1, 1
1171, none, tectonic:lantern_river, MONSTER, minecraft:drowned, 80, 1, 1
1172, none, tectonic:lantern_river, AMBIENT, minecraft:bat, 10, 8, 8
1173, none, tectonic:lantern_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1174, none, tectonic:lantern_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
1175, none, tectonic:lantern_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
1176, none, biomesoplenty:lavender_field, MONSTER, minecraft:spider, 80, 4, 4
1177, none, biomesoplenty:lavender_field, MONSTER, minecraft:zombie, 80, 4, 4
1178, none, biomesoplenty:lavender_field, MONSTER, minecraft:zombie_villager, 10, 1, 1
1179, none, biomesoplenty:lavender_field, MONSTER, minecraft:skeleton, 80, 4, 4
1180, none, biomesoplenty:lavender_field, MONSTER, minecraft:creeper, 80, 4, 4
1181, none, biomesoplenty:lavender_field, MONSTER, minecraft:slime, 80, 4, 4
1182, none, biomesoplenty:lavender_field, MONSTER, minecraft:enderman, 5, 1, 4
1183, none, biomesoplenty:lavender_field, MONSTER, minecraft:witch, 5, 1, 1
1184, none, biomesoplenty:lavender_field, CREATURE, minecraft:sheep, 12, 4, 4
1185, none, biomesoplenty:lavender_field, CREATURE, minecraft:pig, 10, 4, 4
1186, none, biomesoplenty:lavender_field, CREATURE, minecraft:chicken, 10, 4, 4
1187, none, biomesoplenty:lavender_field, CREATURE, minecraft:cow, 10, 4, 4
1188, none, biomesoplenty:lavender_field, CREATURE, horse_colors:donkey, 10, 1, 3
1189, none, biomesoplenty:lavender_field, CREATURE, horse_colors:horse_felinoid, 10, 2, 6
1190, none, biomesoplenty:lavender_field, AMBIENT, minecraft:bat, 10, 8, 8
1191, none, biomesoplenty:lavender_field, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1192, none, biomesoplenty:lavender_field, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1193, none, biomesoplenty:lavender_forest, MONSTER, minecraft:spider, 80, 4, 4
1194, none, biomesoplenty:lavender_forest, MONSTER, minecraft:zombie, 80, 4, 4
1195, none, biomesoplenty:lavender_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
1196, none, biomesoplenty:lavender_forest, MONSTER, minecraft:skeleton, 80, 4, 4
1197, none, biomesoplenty:lavender_forest, MONSTER, minecraft:creeper, 80, 4, 4
1198, none, biomesoplenty:lavender_forest, MONSTER, minecraft:slime, 80, 4, 4
1199, none, biomesoplenty:lavender_forest, MONSTER, minecraft:enderman, 5, 1, 4
1200, none, biomesoplenty:lavender_forest, MONSTER, minecraft:witch, 5, 1, 1
1201, none, biomesoplenty:lavender_forest, CREATURE, minecraft:sheep, 12, 4, 4
1202, none, biomesoplenty:lavender_forest, CREATURE, minecraft:pig, 10, 4, 4
1203, none, biomesoplenty:lavender_forest, CREATURE, minecraft:chicken, 10, 4, 4
1204, none, biomesoplenty:lavender_forest, CREATURE, minecraft:cow, 10, 4, 4
1205, none, biomesoplenty:lavender_forest, AMBIENT, minecraft:bat, 10, 8, 8
1206, none, biomesoplenty:lavender_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1207, none, biomesoplenty:lavender_forest, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1208, none, tectonic:lukewarm_beach, MONSTER, minecraft:spider, 80, 4, 4
1209, none, tectonic:lukewarm_beach, MONSTER, minecraft:zombie, 80, 4, 4
1210, none, tectonic:lukewarm_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
1211, none, tectonic:lukewarm_beach, MONSTER, minecraft:skeleton, 80, 4, 4
1212, none, tectonic:lukewarm_beach, MONSTER, minecraft:creeper, 80, 4, 4
1213, none, tectonic:lukewarm_beach, MONSTER, minecraft:slime, 80, 4, 4
1214, none, tectonic:lukewarm_beach, MONSTER, minecraft:enderman, 5, 1, 4
1215, none, tectonic:lukewarm_beach, MONSTER, minecraft:witch, 5, 1, 1
1216, none, tectonic:lukewarm_beach, CREATURE, minecraft:turtle, 10, 2, 5
1217, none, tectonic:lukewarm_beach, AMBIENT, minecraft:bat, 10, 8, 8
1218, none, tectonic:lukewarm_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1219, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:spider, 80, 4, 4
1220, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
1221, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:zombie_villager, 10, 1, 1
1222, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
1223, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
1224, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:slime, 80, 4, 4
1225, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
1226, none, tectonic:lukewarm_cliffs, MONSTER, minecraft:witch, 5, 1, 1
1227, none, tectonic:lukewarm_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
1228, none, tectonic:lukewarm_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1229, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:spider, 80, 4, 4
1230, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie, 80, 4, 4
1231, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:zombie_villager, 10, 1, 1
1232, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:skeleton, 80, 4, 4
1233, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:creeper, 80, 4, 4
1234, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:slime, 80, 4, 4
1235, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:enderman, 5, 1, 4
1236, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:witch, 5, 1, 1
1237, ocean, minecraft:lukewarm_ocean, MONSTER, minecraft:drowned, 10, 1, 1
1238, ocean, minecraft:lukewarm_ocean, MONSTER, enderzoology:concussion_creeper, 25, 4, 4
1239, ocean, minecraft:lukewarm_ocean, MONSTER, enderzoology:infested_zombie, 23, 1, 4
1240, ocean, minecraft:lukewarm_ocean, MONSTER, enderzoology:fallen_knight, 23, 4, 6
1241, ocean, minecraft:lukewarm_ocean, MONSTER, enderzoology:enderminy, 30, 4, 4
1242, ocean, minecraft:lukewarm_ocean, MONSTER, enderzoology:wither_witch, 10, 1, 1
1243, ocean, minecraft:lukewarm_ocean, CREATURE, species:limpet, 10, 1, 1
1244, ocean, minecraft:lukewarm_ocean, AMBIENT, minecraft:bat, 10, 8, 8
1245, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1246, ocean, minecraft:lukewarm_ocean, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
1247, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:squid, 10, 1, 2
1248, ocean, minecraft:lukewarm_ocean, WATER_CREATURE, minecraft:dolphin, 10, 1, 2
1249, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:cod, 15, 3, 6
1250, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
1251, ocean, minecraft:lukewarm_ocean, WATER_AMBIENT, minecraft:tropical_fish, 25, 8, 8
1252, none, tectonic:lukewarm_river, MONSTER, minecraft:spider, 80, 4, 4
1253, none, tectonic:lukewarm_river, MONSTER, minecraft:zombie, 80, 4, 4
1254, none, tectonic:lukewarm_river, MONSTER, minecraft:zombie_villager, 10, 1, 1
1255, none, tectonic:lukewarm_river, MONSTER, minecraft:skeleton, 80, 4, 4
1256, none, tectonic:lukewarm_river, MONSTER, minecraft:creeper, 80, 4, 4
1257, none, tectonic:lukewarm_river, MONSTER, minecraft:slime, 80, 4, 4
1258, none, tectonic:lukewarm_river, MONSTER, minecraft:enderman, 5, 1, 4
1259, none, tectonic:lukewarm_river, MONSTER, minecraft:witch, 5, 1, 1
1260, none, tectonic:lukewarm_river, MONSTER, minecraft:drowned, 80, 1, 1
1261, none, tectonic:lukewarm_river, AMBIENT, minecraft:bat, 10, 8, 8
1262, none, tectonic:lukewarm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1263, none, tectonic:lukewarm_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
1264, none, tectonic:lukewarm_river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
